config/bagging_fraction,config/bagging_freq,config/boost_from_average,config/boosting_type,config/feature_fraction,config/iterations,config/learning_rate,config/max_depth,config/metric,config/min_data_in_leaf,config/num_leaves,config/num_threads,config/objective,config/reg_alpha,config/reg_lambda,config/seed,config/tree_learner,config/use_missing,config/verbosity,mean_loss,time_total_s,training_iteration,trial_id
0.9447090535399003,22,false,gbdt,0.05950615298965447,99999,0.000928563453084409,-1,root_mean_squared_error,6,52,1,regression,0.07535288184243163,0.10928774676336947,99999,serial,True,1,1.5238972170726084,4825.735770702362,1,78be3918
0.9439328977507803,21,false,gbdt,0.06917204266427383,99999,0.0008822375205212285,-1,root_mean_squared_error,5,48,1,regression,0.11883154375331616,0.13084178950955194,99999,serial,True,1,1.5162841203871382,4867.6779210567465,1,3e5f8a2a
0.9335583157806594,20,false,gbdt,0.07792814191917877,99999,0.0009429519692815797,-1,root_mean_squared_error,3,53,1,regression,0.0930090746984354,0.13662195287059117,99999,serial,True,1,1.515783531481238,4849.5180978775015,1,06ad646e
0.9685516620522664,17,false,gbdt,0.126593985413223,99999,0.0008519702584557249,-1,root_mean_squared_error,6,48,1,regression,0.09587652655757409,0.07714184006753783,99999,serial,True,1,1.5207218306119201,4587.8281157016745,1,c38d4e0a
0.9552906346183553,19,false,gbdt,0.10929776140015923,99999,0.0012587602764028499,-1,root_mean_squared_error,4,54,1,regression,0.11199435536543441,0.10220588263563841,99999,serial,True,1,1.5161507945238912,3514.194230079651,1,7409777c
0.9535813697859175,20,false,gbdt,0.12543752245651213,99999,0.0011766954047973982,-1,root_mean_squared_error,3,53,1,regression,0.07604930445088313,0.13883464896970577,99999,serial,True,1,1.5186479728096711,3834.927850246429,1,9800813e
0.9582537231342647,22,false,gbdt,0.12226099049043526,99999,0.001101385678063938,-1,root_mean_squared_error,4,54,1,regression,0.13008662692457662,0.008433745457257077,99999,serial,True,1,1.5164623054116937,3957.3877658844,1,b39adbf4
0.9514549298510011,20,false,gbdt,0.12218121205594945,99999,0.0008146993203960903,-1,root_mean_squared_error,5,47,1,regression,0.09799822104661239,0.07580508521349724,99999,serial,True,1,1.516948543556052,4745.01717376709,1,f2ac70f0
0.9476129991681104,17,false,gbdt,0.09377208459094874,99999,0.001142969127866639,-1,root_mean_squared_error,6,48,1,regression,0.1006530778299371,0.11644375003949034,99999,serial,True,1,1.5164914540345038,3619.187164545059,1,dea3365e
0.9441291306177294,18,false,gbdt,0.1325224018120565,99999,0.0011346800106764388,-1,root_mean_squared_error,3,53,1,regression,0.08428174694902041,0.13568676215589007,99999,serial,True,1,1.519240561902136,3852.08837556839,1,4cd63f30
0.952401027898134,18,false,gbdt,0.10573673691625883,99999,0.0011331906044348922,-1,root_mean_squared_error,3,50,1,regression,0.08321072440352281,0.14148552173688364,99999,serial,True,1,1.5155985370494822,3897.524604320526,1,30b4ba16
0.9476350646772528,17,false,gbdt,0.14704597610825984,99999,0.0009481398422638008,-1,root_mean_squared_error,4,48,1,regression,0.13287743708430094,0.007039734443635259,99999,serial,True,1,1.5213694691021282,4325.237647533417,1,60272634
0.9357347421724217,18,false,gbdt,0.06398300511400826,99999,0.0009062674033243501,-1,root_mean_squared_error,3,54,1,regression,0.07959833836969049,0.13557342712548026,99999,serial,True,1,1.5239882329662682,5213.930404424666,1,49034f88
0.9578444582124667,17,false,gbdt,0.05243217837762599,99999,0.0013506935072031202,-1,root_mean_squared_error,5,53,1,regression,0.1014622383961264,0.08333770803916785,99999,serial,True,1,1.5240244811132126,3610.582088947296,1,f25df2b6
0.9502200964793696,19,false,gbdt,0.07424943959856126,99999,0.0009449578258961184,-1,root_mean_squared_error,6,53,1,regression,0.14600251814737383,0.054901624090259386,99999,serial,True,1,1.5168654675868636,4650.016015291214,1,ed494f76
0.9317455280884698,17,false,gbdt,0.05003003053992516,99999,0.0008566504446572063,-1,root_mean_squared_error,6,51,1,regression,0.09430830526507629,0.08942721210470761,99999,serial,True,1,1.5245224431623956,5212.847845554352,1,2e40c030
0.9598470165876909,17,false,gbdt,0.1346171352144417,99999,0.0014018324290532456,-1,root_mean_squared_error,5,45,1,regression,0.13704834466958318,0.07613053240380303,99999,serial,True,1,1.5207285487808408,3025.9439973831177,1,242504fa
0.9455582926269911,21,false,gbdt,0.052000653754551686,99999,0.001470966384121441,-1,root_mean_squared_error,5,47,1,regression,0.13992979926456883,0.10192005721703809,99999,serial,True,1,1.5233471471175148,3325.781076669693,1,9ddb738e
0.9443692820937921,21,false,gbdt,0.1065862987316395,99999,0.0010792623074126406,-1,root_mean_squared_error,4,52,1,regression,0.1481567660104977,0.05085855824705463,99999,serial,True,1,1.5168071019713192,3848.7446599006653,1,b3653788
0.9640527046896653,17,false,gbdt,0.0656837835820907,99999,0.0009344767003806974,-1,root_mean_squared_error,4,48,1,regression,0.13337591503914753,0.0877303806814198,99999,serial,True,1,1.5228177029057166,5022.038184404373,1,55f0fdf4
0.9348492600726636,19,false,gbdt,0.140206746118763,99999,0.0010054028588413692,-1,root_mean_squared_error,5,46,1,regression,0.14670982494652246,0.14494568225268487,99999,serial,True,1,1.5194568670414843,3970.953126430512,1,b33bbe1c
0.9457029336798654,19,false,gbdt,0.13934959924424295,99999,0.0012923477089706625,-1,root_mean_squared_error,4,45,1,regression,0.11123515345798024,0.07572844921537554,99999,serial,True,1,1.5193792007375913,3417.105576276779,1,a8182c0a
0.9342488189794015,22,false,gbdt,0.14148996140403103,99999,0.0008611693359603509,-1,root_mean_squared_error,3,53,1,regression,0.09099972419920258,0.14452380055860337,99999,serial,True,1,1.5193746209523975,5021.184019088745,1,7b532e7e
0.9393996553074849,19,false,gbdt,0.07457875355629223,99999,0.0011223858332126953,-1,root_mean_squared_error,6,45,1,regression,0.07573602259118888,0.00797187485696986,99999,serial,True,1,1.5168433535148558,3812.718547105789,1,ab7e0f96
0.9573587785709261,18,false,gbdt,0.1099341866595666,99999,0.0008473417081394927,-1,root_mean_squared_error,4,54,1,regression,0.13698904908930876,0.10127733291801351,99999,serial,True,1,1.5166601198377463,4809.401121854782,1,72ee57a6
0.963558995192412,22,false,gbdt,0.11774065629750749,99999,0.0012506296798403536,-1,root_mean_squared_error,5,52,1,regression,0.12376543312116925,0.14779184276689353,99999,serial,True,1,1.5168732688748787,3402.4964401721954,1,b3b06168
0.9680614429237513,17,false,gbdt,0.12135295012865249,99999,0.0009137861103675749,-1,root_mean_squared_error,5,51,1,regression,0.12835078736780633,0.10608963635437071,99999,serial,True,1,1.5170298768345751,4388.55868935585,1,f04dc62c
0.9575749499757473,21,false,gbdt,0.11004755476076548,99999,0.0008447653328790258,-1,root_mean_squared_error,3,46,1,regression,0.11236621000521714,0.14291067262308957,99999,serial,True,1,1.5165056854535026,4838.103387594223,1,1019f122
0.9402350152268265,19,false,gbdt,0.07419547146574804,99999,0.001319751572916111,-1,root_mean_squared_error,6,45,1,regression,0.1036447075635766,0.008776578851122645,99999,serial,True,1,1.5167112472147584,3405.326146364212,1,38ead7ca
0.947916464924908,22,false,gbdt,0.06369136814087449,99999,0.0008956905338261951,-1,root_mean_squared_error,6,52,1,regression,0.11992814165629485,0.07081160255102599,99999,serial,True,1,1.5241323621658538,4848.050929069519,1,444f3c2e
0.9617282161897103,17,false,gbdt,0.06262125774053305,99999,0.0009043902871426108,-1,root_mean_squared_error,4,52,1,regression,0.0814388557608971,0.08356445902345054,99999,serial,True,1,1.5231019040269311,5103.294150829315,1,5afb8c26
0.9516665400464592,18,false,gbdt,0.1068870695428612,99999,0.0010109794156398801,-1,root_mean_squared_error,3,50,1,regression,0.0775061533178946,0.04214187573240276,99999,serial,True,1,1.5169942302365893,4228.744726181029,1,125ee6fa
0.9558050786739285,18,false,gbdt,0.08258508217598226,99999,0.0014770666147326317,-1,root_mean_squared_error,5,48,1,regression,0.12092977033604517,0.09537054084308252,99999,serial,True,1,1.5162032365478555,3139.639513969421,1,0605b17a
0.9569584728237439,18,false,gbdt,0.11706707859475024,99999,0.0013794800853618044,-1,root_mean_squared_error,4,51,1,regression,0.13789039285451146,0.08592882649384596,99999,serial,True,1,1.5163098177013532,3054.3013215065002,1,12eabda0
