config/bagging_fraction,config/bagging_freq,config/boost_from_average,config/boosting_type,config/class_weight,config/colsample_bytree,config/feature_fraction,config/iterations,config/learning_rate,config/max_depth,config/metric,config/min_child_samples,config/min_data_in_leaf,config/num_leaves,config/num_threads,config/objective,config/reg_alpha,config/reg_lambda,config/seed,config/subsample_for_bin,config/tree_learner,config/use_missing,config/verbosity,mean_loss,time_total_s,training_iteration,trial_id
{'gbdt': 0.966609027908644},{'gbdt': 12},false,"{'boosting_type': 'gbdt', 'subsample': 0.6776732137099364}",balanced,0.7974259470694683,0.37589354022579985,100,0.016274223234640457,-1,root_mean_squared_error,91,9,149,1,regression,0.23441815296755453,0.7765311975309431,99999,13,serial,True,1,0.03857176201567975,172.06154036521912,1,8b8eb612
{'gbdt': 0.9500403001171777},{'gbdt': 15},false,"{'boosting_type': 'gbdt', 'subsample': 0.815179333927648}",balanced,0.93024218268288,0.47614476789533033,100,0.026105182685366598,-1,root_mean_squared_error,91,19,57,1,regression,0.5599116790709013,0.9611518381763434,99999,9,serial,True,1,0.04434180684763663,160.33805775642398,1,5d593f86
{'gbdt': 0.9747168741756935},{'gbdt': 20},false,{'boosting_type': 'goss'},,0.8614337078547991,0.24490600608995067,100,0.012090893544449529,-1,root_mean_squared_error,97,16,75,1,regression,0.9370899248370969,0.7731442151594521,99999,11,serial,True,1,0.03577701475680371,204.69945096969604,1,1cad88ce
{'gbdt': 0.9639198288772686},{'gbdt': 24},false,"{'boosting_type': 'gbdt', 'subsample': 0.6381231465987316}",balanced,0.6374824490291653,0.8982770550620038,100,0.06984284162319365,-1,root_mean_squared_error,89,17,68,1,regression,0.5391395865517358,0.651145570589494,99999,8,serial,True,1,0.04838699571117835,146.3326315879822,1,95b67876
{'gbdt': 0.9721702895454486},{'gbdt': 9},false,{'boosting_type': 'goss'},,0.6777290400764345,0.9576711844081324,100,0.07655722595042054,-1,root_mean_squared_error,84,5,113,1,regression,0.7375705757388852,0.5151502513046965,99999,12,serial,True,1,0.041729875060041915,144.6008064746857,1,f1fd4a10
{'gbdt': 0.979553379187215},{'gbdt': 2},false,"{'boosting_type': 'gbdt', 'subsample': 0.7127502856356895}",balanced,0.9235073125094014,0.28210757567859623,100,0.023268819754640614,-1,root_mean_squared_error,100,18,104,1,regression,0.9599570597546518,0.6101713928546157,99999,13,serial,True,1,0.039681915722713415,168.31366801261905,1,e2810402
{'gbdt': 0.9918055889140689},{'gbdt': 23},false,{'boosting_type': 'goss'},balanced,0.722540235340919,0.34905454266012914,100,0.07434472769966252,-1,root_mean_squared_error,72,16,69,1,regression,0.1393277557917051,0.9733955391168173,99999,4,serial,True,1,0.032697304557187994,143.69832372665402,1,f4cfda64
{'gbdt': 0.9785083662512951},{'gbdt': 13},false,"{'boosting_type': 'gbdt', 'subsample': 0.6008318377729713}",balanced,0.8126918963842602,0.5152157413145797,100,0.011189555263142626,-1,root_mean_squared_error,72,17,107,1,regression,0.8816452729104597,0.6779493340106673,99999,8,serial,True,1,0.04061244628112731,200.7735710144043,1,ec1d12e2
{'gbdt': 0.9968546341485008},{'gbdt': 10},false,"{'boosting_type': 'gbdt', 'subsample': 0.6401908090244841}",,0.9927305074244642,0.5322737214355454,100,0.024066586610193723,-1,root_mean_squared_error,68,16,89,1,regression,0.15729945540056034,0.3262912531516766,99999,4,serial,True,1,0.03558302777017293,164.4961700439453,1,959ef8c2
{'gbdt': 0.9787423523056078},{'gbdt': 1},false,{'boosting_type': 'goss'},balanced,0.9362352711684865,0.07380180363234423,100,0.010772382740793025,-1,root_mean_squared_error,94,5,82,1,regression,0.50202667397936,0.15906648227410314,99999,12,serial,True,1,0.038938642672781854,189.75154423713684,1,cb112090
{'gbdt': 0.9700942458928616},{'gbdt': 15},false,{'boosting_type': 'goss'},balanced,0.7373836798546506,0.2550465238696919,100,0.022487265684841235,-1,root_mean_squared_error,45,9,49,1,regression,0.24479522122448732,0.8213920530634253,99999,14,serial,True,1,0.046178683242078786,155.2816622257233,1,55213a36
{'gbdt': 0.9602813165033898},{'gbdt': 2},false,"{'boosting_type': 'gbdt', 'subsample': 0.5779802393073868}",balanced,0.9105927923468071,0.6389537149237049,100,0.021234840272231277,-1,root_mean_squared_error,84,9,95,1,regression,0.5371259885445642,0.5356556234831428,99999,10,serial,True,1,0.04271690740558904,164.71610474586487,1,9511eef0
{'gbdt': 0.9908312038726143},{'gbdt': 20},false,{'boosting_type': 'goss'},,0.9596593415312347,0.4481881631306665,100,0.05982059070392953,-1,root_mean_squared_error,38,8,110,1,regression,0.5330370269783893,0.9574977189527021,99999,7,serial,True,1,0.0416948411696847,144.8223502635956,1,2d0616ac
{'gbdt': 0.9800088517195034},{'gbdt': 24},false,"{'boosting_type': 'gbdt', 'subsample': 0.7565476819707535}",balanced,0.7257402416735078,0.6321051581899927,100,0.06547881623342051,-1,root_mean_squared_error,48,8,98,1,regression,0.4446860346018078,0.38937112147781633,99999,15,serial,True,1,0.04290179780720268,146.22718524932858,1,c3afd1cc
{'gbdt': 0.979612697012663},{'gbdt': 8},false,{'boosting_type': 'goss'},balanced,0.9139369312430442,0.3831023365711921,100,0.01185076511734656,-1,root_mean_squared_error,69,10,116,1,regression,0.03157009496939911,0.613155385615926,99999,9,serial,True,1,0.04067090888080028,178.2693727016449,1,faf65682
{'gbdt': 0.9782982006961671},{'gbdt': 17},false,"{'boosting_type': 'gbdt', 'subsample': 0.7157739467313098}",,0.8461019412568237,0.17095500106776054,100,0.034158168437044674,-1,root_mean_squared_error,29,18,129,1,regression,0.39415762360142303,0.7053636951648844,99999,4,serial,True,1,0.03512498620617538,180.43108868598938,1,182b1d4a
{'gbdt': 0.9790646529555056},{'gbdt': 4},false,{'boosting_type': 'goss'},balanced,0.7987220003869833,0.41109681593482006,100,0.0121249593183248,-1,root_mean_squared_error,14,10,139,1,regression,0.027078178609186043,0.9997042245895729,99999,9,serial,True,1,0.04273596616306979,177.41418147087097,1,8bbaad04
{'gbdt': 0.9746883328888973},{'gbdt': 16},false,{'boosting_type': 'goss'},,0.7563513909667967,0.9193641055665827,100,0.03973006361850909,-1,root_mean_squared_error,70,10,30,1,regression,0.0035873430854246324,0.11297599383863366,99999,2,serial,True,1,0.03230869117661053,138.42980217933658,1,f1181724
{'gbdt': 0.9964253476336685},{'gbdt': 22},false,"{'boosting_type': 'gbdt', 'subsample': 0.7653682473911568}",balanced,0.9020046811730554,0.09192337632597225,100,0.006454245260303437,-1,root_mean_squared_error,39,17,50,1,regression,0.6746747450203572,0.5875027360894621,99999,15,serial,True,1,0.036004248777949,218.2724614143372,1,f66e2cd4
{'gbdt': 0.9888247643539391},{'gbdt': 3},false,"{'boosting_type': 'gbdt', 'subsample': 0.7971226679944343}",balanced,0.8704765748480847,0.5047256960968833,100,0.012808354141062638,-1,root_mean_squared_error,40,13,66,1,regression,0.6007257688524843,0.7063869271393386,99999,13,serial,True,1,0.04474511468223492,187.9137899875641,1,100981d8
{'gbdt': 0.969633330110028},{'gbdt': 11},false,"{'boosting_type': 'gbdt', 'subsample': 0.7242895850051837}",,0.8135028187703441,0.2928630102422753,100,0.06333119244589511,-1,root_mean_squared_error,50,5,36,1,regression,0.9570235700198153,0.7343233282080763,99999,10,serial,True,1,0.043790592575115334,150.2065718173981,1,158a9f24
{'gbdt': 0.9672822471333153},{'gbdt': 2},false,"{'boosting_type': 'gbdt', 'subsample': 0.6877610194172334}",,0.9824574563680901,0.8970960727566681,100,0.04910253307245651,-1,root_mean_squared_error,28,5,99,1,regression,0.1528740159706815,0.40568111115422006,99999,11,serial,True,1,0.04135888097806549,148.12904906272888,1,559dc26c
{'gbdt': 0.9719446508425895},{'gbdt': 12},false,"{'boosting_type': 'gbdt', 'subsample': 0.7696018435894543}",,0.9185962522326724,0.2147182296773584,100,0.04904474364125307,-1,root_mean_squared_error,26,7,110,1,regression,0.18245420498434065,0.9270218359450679,99999,1,serial,True,1,0.016073316311391878,139.34002137184143,1,260249ec
{'gbdt': 0.9714555373547682},{'gbdt': 12},false,{'boosting_type': 'goss'},balanced,0.7429215004659588,0.23882195987735721,100,0.035572630555212315,-1,root_mean_squared_error,31,9,149,1,regression,0.24353973176904695,0.8312781037403183,99999,14,serial,True,1,0.04386944599781708,151.15519523620603,1,023c39ec
{'gbdt': 0.9636522901501275},{'gbdt': 19},false,"{'boosting_type': 'gbdt', 'subsample': 0.9848826961656305}",balanced,0.9979747136592164,0.5757305574320424,100,0.01169785627905515,-1,root_mean_squared_error,30,10,140,1,regression,0.21335528869381196,0.6555410693802002,99999,8,serial,True,1,0.04025647713262824,187.0669071674347,1,301df3cc
{'gbdt': 0.984093642234833},{'gbdt': 5},false,"{'boosting_type': 'gbdt', 'subsample': 0.7850884914471898}",,0.8186427769986899,0.5411276603746402,100,0.06365029470555876,-1,root_mean_squared_error,39,16,100,1,regression,0.6631727070783745,0.9035098235810736,99999,7,serial,True,1,0.05011607151006978,145.74397563934323,1,34e26f50
{'gbdt': 0.9832485123408433},{'gbdt': 22},false,{'boosting_type': 'goss'},,0.957167066972457,0.84823015021451,100,0.012144045272982138,-1,root_mean_squared_error,29,11,73,1,regression,0.0571408040940905,0.822172901692572,99999,4,serial,True,1,0.037801297090791205,170.52190852165222,1,fbea7f3e
{'gbdt': 0.9878035540294473},{'gbdt': 12},false,{'boosting_type': 'goss'},,0.8620866276086019,0.2283609186424646,100,0.08293991782488883,-1,root_mean_squared_error,53,8,85,1,regression,0.20326335990276645,0.7652568171118368,99999,13,serial,True,1,0.03992601117558783,139.67101693153379,1,ec662b94
{'gbdt': 0.9958444526045664},{'gbdt': 13},false,"{'boosting_type': 'gbdt', 'subsample': 0.5161157716677094}",balanced,0.9683271839987532,0.05103789938547629,100,0.005392850680751167,-1,root_mean_squared_error,53,7,125,1,regression,0.4271174326957296,0.9974639555086645,99999,10,serial,True,1,0.045683323919370716,170.42412805557248,1,3e5c9ac6
{'gbdt': 0.9945890556279974},{'gbdt': 22},false,"{'boosting_type': 'gbdt', 'subsample': 0.5707488486967469}",balanced,0.9628055695358663,0.2221587626918623,100,0.02350578207668447,-1,root_mean_squared_error,82,9,82,1,regression,0.4712410322380274,0.7053292082990017,99999,5,serial,True,1,0.03466647518384693,191.95756196975708,1,1.212e+23
{'gbdt': 0.9596728453672756},{'gbdt': 13},false,"{'boosting_type': 'gbdt', 'subsample': 0.9370984832955378}",,0.9255870755149267,0.469483130922996,100,0.030567582035010157,-1,root_mean_squared_error,98,15,94,1,regression,0.006159125567697377,0.1232915091112623,99999,7,serial,True,1,0.04595977038456744,152.3438997268677,1,aab73d4a
{'gbdt': 0.975001169637814},{'gbdt': 10},false,"{'boosting_type': 'gbdt', 'subsample': 0.9142401954955699}",,0.7350305714150709,0.464202855666493,100,0.07982724885834767,-1,root_mean_squared_error,74,15,94,1,regression,0.6243659586719496,0.775641084554555,99999,14,serial,True,1,0.042094193171275364,142.30990600585938,1,952a1dae
{'gbdt': 0.9500122534037404},{'gbdt': 9},false,{'boosting_type': 'goss'},balanced,0.6421043231584689,0.37862618798238257,100,0.01235860149319605,-1,root_mean_squared_error,63,19,119,1,regression,0.31476946792722676,0.462994790139601,99999,9,serial,True,1,0.04328627403578777,195.94125056266785,1,a9962174
{'gbdt': 0.9760487244379802},{'gbdt': 8},false,{'boosting_type': 'goss'},balanced,0.9324400501985902,0.05466422379566646,100,0.01769925175412785,-1,root_mean_squared_error,100,17,73,1,regression,0.10875607938566628,0.99824831177692,99999,15,serial,True,1,0.03486348718667225,181.75130224227902,1,5.103500000000001e+102
{'gbdt': 0.982996702455482},{'gbdt': 19},false,"{'boosting_type': 'gbdt', 'subsample': 0.6265048658233989}",balanced,0.9501132850726668,0.5666420513015138,100,0.013237662407080688,-1,root_mean_squared_error,38,10,123,1,regression,0.1362613237463054,0.6575787259547352,99999,8,serial,True,1,0.04013754642657192,192.3755521774292,1,b4f0ba9a
{'gbdt': 0.9703016418473185},{'gbdt': 21},false,"{'boosting_type': 'gbdt', 'subsample': 0.80277976810666}",balanced,0.8290627857507182,0.84155066185774,100,0.039248020174519685,-1,root_mean_squared_error,71,6,64,1,regression,0.7736698842111273,0.9861504755500596,99999,1,serial,True,1,0.018654791797506357,139.46713519096377,1,95aac1de
{'gbdt': 0.9873173462318026},{'gbdt': 6},false,"{'boosting_type': 'gbdt', 'subsample': 0.7863623937889065}",,0.9385208495736046,0.9695185382170721,100,0.022783151871639595,-1,root_mean_squared_error,88,15,121,1,regression,0.5242023248835651,0.5450153401846963,99999,13,serial,True,1,0.05606777341835981,168.47780418395996,1,1438218c
{'gbdt': 0.9988674973466163},{'gbdt': 8},false,{'boosting_type': 'goss'},,0.9694401593636314,0.1770016310768427,100,0.01848517742723338,-1,root_mean_squared_error,8,18,63,1,regression,0.3875674985836254,0.935872542389237,99999,8,serial,True,1,0.04263312545126375,200.69286632537842,1,ed0d92c0
{'gbdt': 0.9913078215420699},{'gbdt': 10},false,{'boosting_type': 'goss'},,0.6770923728401012,0.9943366524719366,100,0.04473048125978291,-1,root_mean_squared_error,48,5,88,1,regression,0.6286124022210475,0.002831300804114756,99999,14,serial,True,1,0.05383854547207119,145.12763285636905,1,eb59564a
{'gbdt': 0.9502093540925083},{'gbdt': 19},false,"{'boosting_type': 'gbdt', 'subsample': 0.8352238134688929}",balanced,0.8183363978302856,0.4492049786373544,100,0.030557538973258188,-1,root_mean_squared_error,47,9,41,1,regression,0.6276785027515126,0.026252861164402508,99999,3,serial,True,1,0.03525214474977364,151.12497210502625,1,b4737dd0
{'gbdt': 0.9594893269064616},{'gbdt': 19},false,"{'boosting_type': 'gbdt', 'subsample': 0.6891574332427719}",,0.8206999045564796,0.9925573328805553,100,0.011122527209654131,-1,root_mean_squared_error,26,18,48,1,regression,0.35735574989423274,0.4536860581698874,99999,12,serial,True,1,0.05233162242206954,198.58574676513672,1,270535a8
{'gbdt': 0.9578903477644015},{'gbdt': 9},false,"{'boosting_type': 'gbdt', 'subsample': 0.5577364168938223}",balanced,0.6087102659016582,0.49534157896162156,100,0.08867777331353702,-1,root_mean_squared_error,74,19,113,1,regression,0.09581274688816499,0.6279472906741738,99999,14,serial,True,1,0.04620997679121041,145.23492908477786,1,a3e4695c
{'gbdt': 0.9916826528546674},{'gbdt': 15},false,"{'boosting_type': 'gbdt', 'subsample': 0.5676570034438846}",balanced,0.9107241084575062,0.11892897178118886,100,0.01552251009513081,-1,root_mean_squared_error,73,17,40,1,regression,0.6050136249629487,0.6091476941024965,99999,14,serial,True,1,0.04041336950089811,196.59520030021667,1,f923f9dc
{'gbdt': 0.962257633884329},{'gbdt': 5},false,{'boosting_type': 'goss'},balanced,0.8601113018646966,0.25781526781611586,100,0.005237984750327607,-1,root_mean_squared_error,25,18,135,1,regression,0.30595605287808675,0.7390957838672145,99999,11,serial,True,1,0.034376259076251865,255.7256147861481,1,a0d5bde2
